CPU,Date
2.17236328125
1.998046875
2.24072265625
2.46142578125
2.42431640625
3.33984375
3.232421875
3.05322265625
3.208984375
3.51220703125
3.390625
3.43896484375
3.04296875
2.49755859375
2.3857421875
2.2744140625
2.171875
2.15771484375
2.0546875
2.21044921875
2.11328125
2.18408203125
2.0888671875
2.24169921875
2.30224609375
2.27783203125
2.17529296875
2.2412109375
2.2216796875
2.12353515625
6.517578125
7.75732421875
7.5361328125
6.9326171875
6.45751953125
6.02001953125
5.61767578125
5.24755859375
5.1474609375
5.13525390625
5.0439453125
5.1201171875
4.7900390625
4.646484375
4.35400390625
4.1650390625
4.2314453125
3.97265625
3.814453125
3.6689453125
3.375
3.3447265625
3.15673828125
2.98388671875
2.82470703125
2.75830078125
2.6171875
2.4072265625
2.21435546875
2.43701171875
2.32177734375
2.3759765625
2.265625
2.1640625
2.07080078125
2.22509765625
2.287109375
2.263671875
2.162109375
2.30908203125
2.2041015625
2.107421875
2.0986328125
2.17041015625
2.23681640625
2.2177734375
2.1201171875
2.5107421875
2.7099609375
2.89306640625
2.7412109375
2.6201171875
2.5703125
2.5244140625
2.40185546875
2.68994140625
2.79443359375
2.650390625
2.67822265625
2.86376953125
2.63427734375
2.7431640625
2.68359375
2.54833984375
2.42431640625
2.39013671875
2.43896484375
2.40380859375
2.291015625
2.1875
2.65283203125
2.60009765625
2.6318359375
2.5009765625
6.30419921875
6.35986328125
6.17041015625
6.15673828125
6.14404296875
6.37255859375
6.10205078125
6.013671875
6.33251953125
5.9853515625
5.505859375
4.4853515625
4.2861328125
4.02294921875
3.86083984375
3.63134765625
5.66259765625
9.052734375
8.48779296875
7.88818359375
8.53759765625
11.45703125
11.58056640625
11.21337890625
10.4755859375
9.716796875
9.0185546875
8.4560546875
7.85888671875
7.3095703125
6.96435546875
6.7265625
6.1875
5.85205078125
5.62353515625
5.4931640625
5.37353515625
5.02294921875
4.86083984375
4.63134765625
4.50048828125
4.1396484375
4.12841796875
3.87744140625
3.72705078125
3.66845703125
3.53466796875
3.33154296875
3.064453125
3.13916015625
3.4482421875
3.572265625
3.5263671875
3.40380859375
3.2109375
3.27392578125
2.2109375,Sat Jan 13 17:30:25 EST 2024
2.11376953125,Sat Jan 13 17:30:30 EST 2024
1.9443359375,Sat Jan 13 17:30:35 EST 2024
1.86865234375,Sat Jan 13 17:30:40 EST 2024
1.798828125,Sat Jan 13 17:30:45 EST 2024
1.974609375,Sat Jan 13 17:30:50 EST 2024
2.216796875,Sat Jan 13 17:30:55 EST 2024
3.80078125,Sat Jan 13 17:31:00 EST 2024
3.9765625,Sat Jan 13 17:31:05 EST 2024
3.81787109375,Sat Jan 13 17:31:10 EST 2024
